,R,cidx,C,m
7664,0.413737374,0.767676768,2.56E-08,2.319040404
7665,0.42020202,0.767676768,2.58E-08,2.319040404
7666,0.426666667,0.767676768,2.60E-08,2.319040404
7667,0.433131313,0.767676768,2.63E-08,2.319040404
7668,0.43959596,0.767676768,2.65E-08,2.319040404
7669,0.446060606,0.767676768,2.67E-08,2.319040404
7670,0.452525253,0.767676768,2.69E-08,2.319040404
7671,0.458989899,0.767676768,2.72E-08,2.319040404
7672,0.465454545,0.767676768,2.74E-08,2.319040404
7673,0.471919192,0.767676768,2.77E-08,2.319040404
7674,0.478383838,0.767676768,2.79E-08,2.319040404
7675,0.484848485,0.767676768,2.82E-08,2.319040404
7676,0.491313131,0.767676768,2.85E-08,2.319040404
7677,0.497777778,0.767676768,2.87E-08,2.319040404
7678,0.504242424,0.767676768,2.90E-08,2.319040404
7679,0.510707071,0.767676768,2.93E-08,2.319040404
7680,0.517171717,0.767676768,2.96E-08,2.319040404
7681,0.523636364,0.767676768,2.99E-08,2.319040404
7682,0.53010101,0.767676768,3.02E-08,2.319040404
7683,0.536565657,0.767676768,3.05E-08,2.319040404
7684,0.543030303,0.767676768,3.08E-08,2.319040404
7685,0.549494949,0.767676768,3.11E-08,2.319040404
7686,0.555959596,0.767676768,3.15E-08,2.319040404
7687,0.562424242,0.767676768,3.18E-08,2.319040404
7688,0.568888889,0.767676768,3.22E-08,2.319040404
7689,0.575353535,0.767676768,3.25E-08,2.319040404
7690,0.581818182,0.767676768,3.29E-08,2.319040404
7691,0.588282828,0.767676768,3.33E-08,2.319040404
7692,0.594747475,0.767676768,3.37E-08,2.319040404
7693,0.601212121,0.767676768,3.41E-08,2.319040404
7694,0.607676768,0.767676768,3.45E-08,2.319040404
7695,0.614141414,0.767676768,3.49E-08,2.319040404
7696,0.620606061,0.767676768,3.54E-08,2.319040404
7697,0.627070707,0.767676768,3.58E-08,2.319040404
7698,0.633535354,0.767676768,3.63E-08,2.319040404
7699,0.64,0.767676768,3.68E-08,2.319040404
7700,0,0.777777778,1.75E-08,2.298777778
7701,0.006464646,0.777777778,1.75E-08,2.298777778
7702,0.012929293,0.777777778,1.76E-08,2.298777778
7703,0.019393939,0.777777778,1.77E-08,2.298777778
7704,0.025858586,0.777777778,1.78E-08,2.298777778
7705,0.032323232,0.777777778,1.79E-08,2.298777778
7706,0.038787879,0.777777778,1.80E-08,2.298777778
7707,0.045252525,0.777777778,1.81E-08,2.298777778
7708,0.051717172,0.777777778,1.82E-08,2.298777778
7709,0.058181818,0.777777778,1.82E-08,2.298777778
7710,0.064646465,0.777777778,1.83E-08,2.298777778
7711,0.071111111,0.777777778,1.84E-08,2.298777778
7712,0.077575758,0.777777778,1.85E-08,2.298777778
7713,0.084040404,0.777777778,1.86E-08,2.298777778
7714,0.090505051,0.777777778,1.87E-08,2.298777778
7715,0.096969697,0.777777778,1.88E-08,2.298777778
7716,0.103434343,0.777777778,1.89E-08,2.298777778
7717,0.10989899,0.777777778,1.90E-08,2.298777778
7718,0.116363636,0.777777778,1.91E-08,2.298777778
7719,0.122828283,0.777777778,1.92E-08,2.298777778
7720,0.129292929,0.777777778,1.93E-08,2.298777778
7721,0.135757576,0.777777778,1.94E-08,2.298777778
7722,0.142222222,0.777777778,1.95E-08,2.298777778
7723,0.148686869,0.777777778,1.97E-08,2.298777778
7724,0.155151515,0.777777778,1.98E-08,2.298777778
7725,0.161616162,0.777777778,1.99E-08,2.298777778
7726,0.168080808,0.777777778,2.00E-08,2.298777778
7727,0.174545455,0.777777778,2.01E-08,2.298777778
7728,0.181010101,0.777777778,2.02E-08,2.298777778
7729,0.187474747,0.777777778,2.03E-08,2.298777778
7730,0.193939394,0.777777778,2.05E-08,2.298777778
7731,0.20040404,0.777777778,2.06E-08,2.298777778
7732,0.206868687,0.777777778,2.07E-08,2.298777778
7733,0.213333333,0.777777778,2.08E-08,2.298777778
7734,0.21979798,0.777777778,2.10E-08,2.298777778
7735,0.226262626,0.777777778,2.11E-08,2.298777778
7736,0.232727273,0.777777778,2.12E-08,2.298777778
7737,0.239191919,0.777777778,2.13E-08,2.298777778
7738,0.245656566,0.777777778,2.15E-08,2.298777778
7739,0.252121212,0.777777778,2.16E-08,2.298777778
7740,0.258585859,0.777777778,2.18E-08,2.298777778
7741,0.265050505,0.777777778,2.19E-08,2.298777778
7742,0.271515152,0.777777778,2.20E-08,2.298777778
7743,0.277979798,0.777777778,2.22E-08,2.298777778
7744,0.284444444,0.777777778,2.23E-08,2.298777778
7745,0.290909091,0.777777778,2.25E-08,2.298777778
7746,0.297373737,0.777777778,2.26E-08,2.298777778
7747,0.303838384,0.777777778,2.28E-08,2.298777778
7748,0.31030303,0.777777778,2.29E-08,2.298777778
7749,0.316767677,0.777777778,2.31E-08,2.298777778
7750,0.323232323,0.777777778,2.33E-08,2.298777778
7751,0.32969697,0.777777778,2.34E-08,2.298777778
7752,0.336161616,0.777777778,2.36E-08,2.298777778
7753,0.342626263,0.777777778,2.38E-08,2.298777778
7754,0.349090909,0.777777778,2.39E-08,2.298777778
7755,0.355555556,0.777777778,2.41E-08,2.298777778
7756,0.362020202,0.777777778,2.43E-08,2.298777778
7757,0.368484848,0.777777778,2.45E-08,2.298777778
7758,0.374949495,0.777777778,2.47E-08,2.298777778
7759,0.381414141,0.777777778,2.49E-08,2.298777778
7760,0.387878788,0.777777778,2.51E-08,2.298777778
7761,0.394343434,0.777777778,2.52E-08,2.298777778
7762,0.400808081,0.777777778,2.54E-08,2.298777778
7763,0.407272727,0.777777778,2.57E-08,2.298777778
7764,0.413737374,0.777777778,2.59E-08,2.298777778
7765,0.42020202,0.777777778,2.61E-08,2.298777778
7766,0.426666667,0.777777778,2.63E-08,2.298777778
7767,0.433131313,0.777777778,2.65E-08,2.298777778
7768,0.43959596,0.777777778,2.67E-08,2.298777778
7769,0.446060606,0.777777778,2.70E-08,2.298777778
7770,0.452525253,0.777777778,2.72E-08,2.298777778
7771,0.458989899,0.777777778,2.74E-08,2.298777778
7772,0.465454545,0.777777778,2.77E-08,2.298777778
7773,0.471919192,0.777777778,2.79E-08,2.298777778
7774,0.478383838,0.777777778,2.82E-08,2.298777778
7775,0.484848485,0.777777778,2.84E-08,2.298777778
7776,0.491313131,0.777777778,2.87E-08,2.298777778
7777,0.497777778,0.777777778,2.90E-08,2.298777778
7778,0.504242424,0.777777778,2.93E-08,2.298777778
7779,0.510707071,0.777777778,2.95E-08,2.298777778
7780,0.517171717,0.777777778,2.98E-08,2.298777778
7781,0.523636364,0.777777778,3.01E-08,2.298777778
7782,0.53010101,0.777777778,3.04E-08,2.298777778
7783,0.536565657,0.777777778,3.07E-08,2.298777778
7784,0.543030303,0.777777778,3.11E-08,2.298777778
7785,0.549494949,0.777777778,3.14E-08,2.298777778
7786,0.555959596,0.777777778,3.17E-08,2.298777778
7787,0.562424242,0.777777778,3.21E-08,2.298777778
7788,0.568888889,0.777777778,3.24E-08,2.298777778
7789,0.575353535,0.777777778,3.28E-08,2.298777778
7790,0.581818182,0.777777778,3.32E-08,2.298777778
7791,0.588282828,0.777777778,3.35E-08,2.298777778
7792,0.594747475,0.777777778,3.39E-08,2.298777778
7793,0.601212121,0.777777778,3.43E-08,2.298777778
7794,0.607676768,0.777777778,3.47E-08,2.298777778
7795,0.614141414,0.777777778,3.52E-08,2.298777778
7796,0.620606061,0.777777778,3.56E-08,2.298777778
7797,0.627070707,0.777777778,3.61E-08,2.298777778
7798,0.633535354,0.777777778,3.65E-08,2.298777778
7799,0.64,0.777777778,3.70E-08,2.298777778
7800,0,0.787878788,1.77E-08,2.278515152
7801,0.006464646,0.787878788,1.78E-08,2.278515152
7802,0.012929293,0.787878788,1.79E-08,2.278515152
7803,0.019393939,0.787878788,1.79E-08,2.278515152
7804,0.025858586,0.787878788,1.80E-08,2.278515152
7805,0.032323232,0.787878788,1.81E-08,2.278515152
7806,0.038787879,0.787878788,1.82E-08,2.278515152
7807,0.045252525,0.787878788,1.83E-08,2.278515152
7808,0.051717172,0.787878788,1.84E-08,2.278515152
7809,0.058181818,0.787878788,1.85E-08,2.278515152
7810,0.064646465,0.787878788,1.86E-08,2.278515152
7811,0.071111111,0.787878788,1.87E-08,2.278515152
7812,0.077575758,0.787878788,1.88E-08,2.278515152
7813,0.084040404,0.787878788,1.89E-08,2.278515152
7814,0.090505051,0.787878788,1.90E-08,2.278515152
7815,0.096969697,0.787878788,1.90E-08,2.278515152
7816,0.103434343,0.787878788,1.91E-08,2.278515152
7817,0.10989899,0.787878788,1.93E-08,2.278515152
7818,0.116363636,0.787878788,1.94E-08,2.278515152
7819,0.122828283,0.787878788,1.95E-08,2.278515152
7820,0.129292929,0.787878788,1.96E-08,2.278515152
7821,0.135757576,0.787878788,1.97E-08,2.278515152
7822,0.142222222,0.787878788,1.98E-08,2.278515152
7823,0.148686869,0.787878788,1.99E-08,2.278515152
7824,0.155151515,0.787878788,2.00E-08,2.278515152
7825,0.161616162,0.787878788,2.01E-08,2.278515152
7826,0.168080808,0.787878788,2.02E-08,2.278515152
7827,0.174545455,0.787878788,2.03E-08,2.278515152
7828,0.181010101,0.787878788,2.05E-08,2.278515152
7829,0.187474747,0.787878788,2.06E-08,2.278515152
7830,0.193939394,0.787878788,2.07E-08,2.278515152
7831,0.20040404,0.787878788,2.08E-08,2.278515152
7832,0.206868687,0.787878788,2.09E-08,2.278515152
7833,0.213333333,0.787878788,2.11E-08,2.278515152
7834,0.21979798,0.787878788,2.12E-08,2.278515152
7835,0.226262626,0.787878788,2.13E-08,2.278515152
7836,0.232727273,0.787878788,2.15E-08,2.278515152
7837,0.239191919,0.787878788,2.16E-08,2.278515152
7838,0.245656566,0.787878788,2.17E-08,2.278515152
7839,0.252121212,0.787878788,2.19E-08,2.278515152
7840,0.258585859,0.787878788,2.20E-08,2.278515152
7841,0.265050505,0.787878788,2.21E-08,2.278515152
7842,0.271515152,0.787878788,2.23E-08,2.278515152
7843,0.277979798,0.787878788,2.24E-08,2.278515152
7844,0.284444444,0.787878788,2.26E-08,2.278515152
7845,0.290909091,0.787878788,2.27E-08,2.278515152
7846,0.297373737,0.787878788,2.29E-08,2.278515152
7847,0.303838384,0.787878788,2.30E-08,2.278515152
7848,0.31030303,0.787878788,2.32E-08,2.278515152
7849,0.316767677,0.787878788,2.33E-08,2.278515152
7850,0.323232323,0.787878788,2.35E-08,2.278515152
7851,0.32969697,0.787878788,2.37E-08,2.278515152
7852,0.336161616,0.787878788,2.38E-08,2.278515152
7853,0.342626263,0.787878788,2.40E-08,2.278515152
7854,0.349090909,0.787878788,2.42E-08,2.278515152
7855,0.355555556,0.787878788,2.44E-08,2.278515152
7856,0.362020202,0.787878788,2.45E-08,2.278515152
7857,0.368484848,0.787878788,2.47E-08,2.278515152
7858,0.374949495,0.787878788,2.49E-08,2.278515152
7859,0.381414141,0.787878788,2.51E-08,2.278515152
7860,0.387878788,0.787878788,2.53E-08,2.278515152
7861,0.394343434,0.787878788,2.55E-08,2.278515152
7862,0.400808081,0.787878788,2.57E-08,2.278515152
7863,0.407272727,0.787878788,2.59E-08,2.278515152
7864,0.413737374,0.787878788,2.61E-08,2.278515152
7865,0.42020202,0.787878788,2.63E-08,2.278515152
7866,0.426666667,0.787878788,2.65E-08,2.278515152
7867,0.433131313,0.787878788,2.68E-08,2.278515152
7868,0.43959596,0.787878788,2.70E-08,2.278515152
7869,0.446060606,0.787878788,2.72E-08,2.278515152
7870,0.452525253,0.787878788,2.74E-08,2.278515152
7871,0.458989899,0.787878788,2.77E-08,2.278515152
7872,0.465454545,0.787878788,2.79E-08,2.278515152
7873,0.471919192,0.787878788,2.82E-08,2.278515152
7874,0.478383838,0.787878788,2.84E-08,2.278515152
7875,0.484848485,0.787878788,2.87E-08,2.278515152
7876,0.491313131,0.787878788,2.89E-08,2.278515152
7877,0.497777778,0.787878788,2.92E-08,2.278515152
7878,0.504242424,0.787878788,2.95E-08,2.278515152
7879,0.510707071,0.787878788,2.98E-08,2.278515152
7880,0.517171717,0.787878788,3.01E-08,2.278515152
7881,0.523636364,0.787878788,3.04E-08,2.278515152
7882,0.53010101,0.787878788,3.07E-08,2.278515152
7883,0.536565657,0.787878788,3.10E-08,2.278515152
7884,0.543030303,0.787878788,3.13E-08,2.278515152
7885,0.549494949,0.787878788,3.16E-08,2.278515152
7886,0.555959596,0.787878788,3.20E-08,2.278515152
7887,0.562424242,0.787878788,3.23E-08,2.278515152
7888,0.568888889,0.787878788,3.27E-08,2.278515152
7889,0.575353535,0.787878788,3.30E-08,2.278515152
7890,0.581818182,0.787878788,3.34E-08,2.278515152
7891,0.588282828,0.787878788,3.38E-08,2.278515152
7892,0.594747475,0.787878788,3.42E-08,2.278515152
7893,0.601212121,0.787878788,3.46E-08,2.278515152
7894,0.607676768,0.787878788,3.50E-08,2.278515152
7895,0.614141414,0.787878788,3.54E-08,2.278515152
7896,0.620606061,0.787878788,3.58E-08,2.278515152
7897,0.627070707,0.787878788,3.63E-08,2.278515152
7898,0.633535354,0.787878788,3.68E-08,2.278515152
7899,0.64,0.787878788,3.72E-08,2.278515152
7900,0,0.797979798,1.79E-08,2.258252525
7901,0.006464646,0.797979798,1.80E-08,2.258252525
7902,0.012929293,0.797979798,1.81E-08,2.258252525
7903,0.019393939,0.797979798,1.82E-08,2.258252525
7904,0.025858586,0.797979798,1.83E-08,2.258252525
7905,0.032323232,0.797979798,1.83E-08,2.258252525
7906,0.038787879,0.797979798,1.84E-08,2.258252525
7907,0.045252525,0.797979798,1.85E-08,2.258252525
7908,0.051717172,0.797979798,1.86E-08,2.258252525
7909,0.058181818,0.797979798,1.87E-08,2.258252525
7910,0.064646465,0.797979798,1.88E-08,2.258252525
7911,0.071111111,0.797979798,1.89E-08,2.258252525
7912,0.077575758,0.797979798,1.90E-08,2.258252525
7913,0.084040404,0.797979798,1.91E-08,2.258252525
7914,0.090505051,0.797979798,1.92E-08,2.258252525
7915,0.096969697,0.797979798,1.93E-08,2.258252525
7916,0.103434343,0.797979798,1.94E-08,2.258252525
7917,0.10989899,0.797979798,1.95E-08,2.258252525
7918,0.116363636,0.797979798,1.96E-08,2.258252525
7919,0.122828283,0.797979798,1.97E-08,2.258252525
7920,0.129292929,0.797979798,1.98E-08,2.258252525
7921,0.135757576,0.797979798,1.99E-08,2.258252525
7922,0.142222222,0.797979798,2.00E-08,2.258252525
7923,0.148686869,0.797979798,2.01E-08,2.258252525
7924,0.155151515,0.797979798,2.02E-08,2.258252525
7925,0.161616162,0.797979798,2.03E-08,2.258252525
7926,0.168080808,0.797979798,2.05E-08,2.258252525
7927,0.174545455,0.797979798,2.06E-08,2.258252525
7928,0.181010101,0.797979798,2.07E-08,2.258252525
7929,0.187474747,0.797979798,2.08E-08,2.258252525
7930,0.193939394,0.797979798,2.09E-08,2.258252525
7931,0.20040404,0.797979798,2.11E-08,2.258252525
7932,0.206868687,0.797979798,2.12E-08,2.258252525
7933,0.213333333,0.797979798,2.13E-08,2.258252525
7934,0.21979798,0.797979798,2.14E-08,2.258252525
7935,0.226262626,0.797979798,2.16E-08,2.258252525
7936,0.232727273,0.797979798,2.17E-08,2.258252525
7937,0.239191919,0.797979798,2.18E-08,2.258252525
7938,0.245656566,0.797979798,2.20E-08,2.258252525
7939,0.252121212,0.797979798,2.21E-08,2.258252525
7940,0.258585859,0.797979798,2.22E-08,2.258252525
7941,0.265050505,0.797979798,2.24E-08,2.258252525
7942,0.271515152,0.797979798,2.25E-08,2.258252525
7943,0.277979798,0.797979798,2.27E-08,2.258252525
7944,0.284444444,0.797979798,2.28E-08,2.258252525
7945,0.290909091,0.797979798,2.30E-08,2.258252525
7946,0.297373737,0.797979798,2.31E-08,2.258252525
7947,0.303838384,0.797979798,2.33E-08,2.258252525
7948,0.31030303,0.797979798,2.34E-08,2.258252525
7949,0.316767677,0.797979798,2.36E-08,2.258252525
7950,0.323232323,0.797979798,2.37E-08,2.258252525
7951,0.32969697,0.797979798,2.39E-08,2.258252525
7952,0.336161616,0.797979798,2.41E-08,2.258252525
7953,0.342626263,0.797979798,2.43E-08,2.258252525
7954,0.349090909,0.797979798,2.44E-08,2.258252525
7955,0.355555556,0.797979798,2.46E-08,2.258252525
7956,0.362020202,0.797979798,2.48E-08,2.258252525
7957,0.368484848,0.797979798,2.50E-08,2.258252525
7958,0.374949495,0.797979798,2.52E-08,2.258252525
7959,0.381414141,0.797979798,2.53E-08,2.258252525
7960,0.387878788,0.797979798,2.55E-08,2.258252525
7961,0.394343434,0.797979798,2.57E-08,2.258252525
7962,0.400808081,0.797979798,2.59E-08,2.258252525
7963,0.407272727,0.797979798,2.61E-08,2.258252525
7964,0.413737374,0.797979798,2.63E-08,2.258252525
7965,0.42020202,0.797979798,2.66E-08,2.258252525
7966,0.426666667,0.797979798,2.68E-08,2.258252525
7967,0.433131313,0.797979798,2.70E-08,2.258252525
7968,0.43959596,0.797979798,2.72E-08,2.258252525
7969,0.446060606,0.797979798,2.74E-08,2.258252525
7970,0.452525253,0.797979798,2.77E-08,2.258252525
7971,0.458989899,0.797979798,2.79E-08,2.258252525
7972,0.465454545,0.797979798,2.82E-08,2.258252525
7973,0.471919192,0.797979798,2.84E-08,2.258252525
7974,0.478383838,0.797979798,2.87E-08,2.258252525
7975,0.484848485,0.797979798,2.89E-08,2.258252525
7976,0.491313131,0.797979798,2.92E-08,2.258252525
7977,0.497777778,0.797979798,2.95E-08,2.258252525
7978,0.504242424,0.797979798,2.97E-08,2.258252525
7979,0.510707071,0.797979798,3.00E-08,2.258252525
7980,0.517171717,0.797979798,3.03E-08,2.258252525
7981,0.523636364,0.797979798,3.06E-08,2.258252525
7982,0.53010101,0.797979798,3.09E-08,2.258252525
7983,0.536565657,0.797979798,3.12E-08,2.258252525
7984,0.543030303,0.797979798,3.15E-08,2.258252525
7985,0.549494949,0.797979798,3.19E-08,2.258252525
7986,0.555959596,0.797979798,3.22E-08,2.258252525
7987,0.562424242,0.797979798,3.25E-08,2.258252525
7988,0.568888889,0.797979798,3.29E-08,2.258252525
7989,0.575353535,0.797979798,3.33E-08,2.258252525
7990,0.581818182,0.797979798,3.36E-08,2.258252525
7991,0.588282828,0.797979798,3.40E-08,2.258252525
7992,0.594747475,0.797979798,3.44E-08,2.258252525
7993,0.601212121,0.797979798,3.48E-08,2.258252525
7994,0.607676768,0.797979798,3.52E-08,2.258252525
7995,0.614141414,0.797979798,3.56E-08,2.258252525
7996,0.620606061,0.797979798,3.61E-08,2.258252525
7997,0.627070707,0.797979798,3.65E-08,2.258252525
7998,0.633535354,0.797979798,3.70E-08,2.258252525
7999,0.64,0.797979798,3.75E-08,2.258252525
8000,0,0.808080808,1.81E-08,2.237989899
8001,0.006464646,0.808080808,1.82E-08,2.237989899
8002,0.012929293,0.808080808,1.83E-08,2.237989899
8003,0.019393939,0.808080808,1.84E-08,2.237989899
8004,0.025858586,0.808080808,1.85E-08,2.237989899
8005,0.032323232,0.808080808,1.86E-08,2.237989899
8006,0.038787879,0.808080808,1.87E-08,2.237989899
8007,0.045252525,0.808080808,1.87E-08,2.237989899
8008,0.051717172,0.808080808,1.88E-08,2.237989899
8009,0.058181818,0.808080808,1.89E-08,2.237989899
8010,0.064646465,0.808080808,1.90E-08,2.237989899
8011,0.071111111,0.808080808,1.91E-08,2.237989899
8012,0.077575758,0.808080808,1.92E-08,2.237989899
8013,0.084040404,0.808080808,1.93E-08,2.237989899
8014,0.090505051,0.808080808,1.94E-08,2.237989899
8015,0.096969697,0.808080808,1.95E-08,2.237989899
8016,0.103434343,0.808080808,1.96E-08,2.237989899
8017,0.10989899,0.808080808,1.97E-08,2.237989899
8018,0.116363636,0.808080808,1.98E-08,2.237989899
8019,0.122828283,0.808080808,1.99E-08,2.237989899
8020,0.129292929,0.808080808,2.00E-08,2.237989899
8021,0.135757576,0.808080808,2.01E-08,2.237989899
8022,0.142222222,0.808080808,2.02E-08,2.237989899
8023,0.148686869,0.808080808,2.04E-08,2.237989899
8024,0.155151515,0.808080808,2.05E-08,2.237989899
8025,0.161616162,0.808080808,2.06E-08,2.237989899
8026,0.168080808,0.808080808,2.07E-08,2.237989899
8027,0.174545455,0.808080808,2.08E-08,2.237989899
8028,0.181010101,0.808080808,2.09E-08,2.237989899
8029,0.187474747,0.808080808,2.10E-08,2.237989899
8030,0.193939394,0.808080808,2.12E-08,2.237989899
8031,0.20040404,0.808080808,2.13E-08,2.237989899
8032,0.206868687,0.808080808,2.14E-08,2.237989899
8033,0.213333333,0.808080808,2.15E-08,2.237989899
8034,0.21979798,0.808080808,2.17E-08,2.237989899
8035,0.226262626,0.808080808,2.18E-08,2.237989899
8036,0.232727273,0.808080808,2.19E-08,2.237989899
8037,0.239191919,0.808080808,2.21E-08,2.237989899
8038,0.245656566,0.808080808,2.22E-08,2.237989899
8039,0.252121212,0.808080808,2.23E-08,2.237989899
8040,0.258585859,0.808080808,2.25E-08,2.237989899
8041,0.265050505,0.808080808,2.26E-08,2.237989899
8042,0.271515152,0.808080808,2.28E-08,2.237989899
8043,0.277979798,0.808080808,2.29E-08,2.237989899
8044,0.284444444,0.808080808,2.30E-08,2.237989899
8045,0.290909091,0.808080808,2.32E-08,2.237989899
8046,0.297373737,0.808080808,2.33E-08,2.237989899
8047,0.303838384,0.808080808,2.35E-08,2.237989899
8048,0.31030303,0.808080808,2.37E-08,2.237989899
8049,0.316767677,0.808080808,2.38E-08,2.237989899
8050,0.323232323,0.808080808,2.40E-08,2.237989899
8051,0.32969697,0.808080808,2.42E-08,2.237989899
8052,0.336161616,0.808080808,2.43E-08,2.237989899
8053,0.342626263,0.808080808,2.45E-08,2.237989899
8054,0.349090909,0.808080808,2.47E-08,2.237989899
8055,0.355555556,0.808080808,2.48E-08,2.237989899
8056,0.362020202,0.808080808,2.50E-08,2.237989899
8057,0.368484848,0.808080808,2.52E-08,2.237989899
8058,0.374949495,0.808080808,2.54E-08,2.237989899
8059,0.381414141,0.808080808,2.56E-08,2.237989899
8060,0.387878788,0.808080808,2.58E-08,2.237989899
8061,0.394343434,0.808080808,2.60E-08,2.237989899
8062,0.400808081,0.808080808,2.62E-08,2.237989899
8063,0.407272727,0.808080808,2.64E-08,2.237989899
8064,0.413737374,0.808080808,2.66E-08,2.237989899
8065,0.42020202,0.808080808,2.68E-08,2.237989899
8066,0.426666667,0.808080808,2.70E-08,2.237989899
8067,0.433131313,0.808080808,2.72E-08,2.237989899
8068,0.43959596,0.808080808,2.75E-08,2.237989899
8069,0.446060606,0.808080808,2.77E-08,2.237989899
8070,0.452525253,0.808080808,2.79E-08,2.237989899
