,logC
8993,-18.577613098276107
8994,-18.575460486092812
8995,-18.573312497697287
8996,-18.57116911326841
8997,-18.569030313112233
8998,-18.56689607766091
8999,-18.564766387471614
9000,-18.790118555686618
9001,-18.787456941095634
9002,-18.784802391895695
9003,-18.78215487067521
9004,-18.77951434031895
9005,-18.776880764004922
9006,-18.77425410520129
9007,-18.77163432766334
9008,-18.769021395430464
9009,-18.766415272823217
9010,-18.76381592444038
9011,-18.761223315156077
9012,-18.758637410116933
9013,-18.756058174739255
9014,-18.753485574706264
9015,-18.750919575965348
9016,-18.748360144725368
9017,-18.745807247453975
9018,-18.743260850874982
9019,-18.74072092196576
9020,-18.738187427954667
9021,-18.735660336318517
9022,-18.733139614780065
9023,-18.73062523130554
9024,-18.728117154102204
9025,-18.725615351615932
9026,-18.723119792528838
9027,-18.720630445756914
9028,-18.718147280447724
9029,-18.715670265978087
9030,-18.713199371951827
9031,-18.71073456819753
9032,-18.708275824766336
9033,-18.705823111929746
9034,-18.70337640017748
9035,-18.700935660215336
9036,-18.698500862963087
9037,-18.696071979552407
9038,-18.693648981324813
9039,-18.691231839829637
9040,-18.688820526822017
9041,-18.686415014260934
9042,-18.684015274307228
9043,-18.681621279321686
9044,-18.679233001863132
9045,-18.67685041468652
9046,-18.674473490741093
9047,-18.672102203168528
9048,-18.66973652530111
9049,-18.66737643065995
9050,-18.665021892953188
9051,-18.662672886074244
9052,-18.660329384100084
9053,-18.657991361289497
9054,-18.655658792081404
9055,-18.65333165109318
9056,-18.65100991311899
9057,-18.648693553128165
9058,-18.646382546263567
9059,-18.64407686784
9060,-18.641776493342622
9061,-18.63948139842538
9062,-18.63719155890948
9063,-18.634906950781826
9064,-18.632627550193543
9065,-18.630353333458462
9066,-18.628084277051656
9067,-18.625820357607964
9068,-18.623561551920567
9069,-18.621307836939547
9070,-18.61905918977048
9071,-18.616815587673038
9072,-18.614577008059616
9073,-18.612343428493954
9074,-18.61011482668981
9075,-18.6078911805096
9076,-18.6056724679631
9077,-18.603458667206123
9078,-18.601249756539243
9079,-18.599045714406518
9080,-18.59684651939422
9081,-18.594652150229578
9082,-18.592462585779575
9083,-18.5902778050497
9084,-18.588097787182736
9085,-18.585922511457596
9086,-18.583751957288108
9087,-18.581586104221866
9088,-18.579424931939062
9089,-18.577268420251357
9090,-18.575116549100734
9091,-18.572969298558387
9092,-18.570826648823605
9093,-18.568688580222695
9094,-18.566555073207876
9095,-18.564426108356223
9096,-18.562301666368597
9097,-18.560181728068596
9098,-18.55806627440152
9099,-18.555955286433345
9100,-18.779092564722568
9101,-18.77646009749209
9102,-18.773834541954507
9103,-18.771215861910754
9104,-18.7686040214454
9105,-18.765998984923712
9106,-18.763400716988702
9107,-18.760809182558283
9108,-18.75822434682241
9109,-18.755646175240276
9110,-18.753074633537544
9111,-18.750509687703616
9112,-18.747951303988927
9113,-18.745399448902287
9114,-18.742854089208244
9115,-18.740315191924495
9116,-18.737782724319317
9117,-18.73525665390903
9118,-18.732736948455507
9119,-18.730223575963702
9120,-18.727716504679204
9121,-18.725215703085848
9122,-18.722721139903317
9123,-18.720232784084807
9124,-18.717750604814704
9125,-18.7152745715063
9126,-18.71280465379952
9127,-18.71034082155871
9128,-18.707883044870396
9129,-18.705431294041144
9130,-18.702985539595378
9131,-18.70054575227327
9132,-18.698111903028632
9133,-18.69568396302684
9134,-18.6932619036428
9135,-18.690845696458897
9136,-18.68843531326301
9137,-18.686030726046546
9138,-18.68363190700246
9139,-18.68123882852335
9140,-18.678851463199543
9141,-18.676469783817193
9142,-18.67409376335646
9143,-18.67172337498963
9144,-18.669358592079316
9145,-18.666999388176666
9146,-18.664645737019583
9147,-18.662297612530967
9148,-18.659954988816978
9149,-18.657617840165344
9150,-18.655286141043643
9151,-18.652959866097643
9152,-18.65063899014964
9153,-18.648323488196837
9154,-18.64601333540971
9155,-18.643708507130412
9156,-18.641408978871223
9157,-18.63911472631294
9158,-18.636825725303378
9159,-18.63454195185582
9160,-18.632263382147517
9161,-18.629989992518198
9162,-18.62772175946858
9163,-18.625458659658946
9164,-18.623200669907664
9165,-18.620947767189787
9166,-18.618699928635632
9167,-18.6164571315294
9168,-18.61421935330779
9169,-18.611986571558628
9170,-18.609758764019546
9171,-18.60753590857662
9172,-18.60531798326307
9173,-18.60310496625797
9174,-18.60089683588492
9175,-18.598693570610816
9176,-18.59649514904456
9177,-18.594301549935835
9178,-18.592112752173847
9179,-18.589928734786135
9180,-18.587749476937343
9181,-18.585574957928042
9182,-18.583405157193543
9183,-18.58124005430272
9184,-18.579079628956887
9185,-18.576923860988618
9186,-18.574772730360642
9187,-18.572626217164725
9188,-18.57048430162055
9189,-18.56834696407463
9190,-18.566214184999243
9191,-18.564085944991326
9192,-18.56196222477145
9193,-18.55984300518275
9194,-18.557728267189905
9195,-18.555617991878094
9196,-18.553512160452
9197,-18.55141075423479
9198,-18.54931375466713
9199,-18.54722114330619
9200,-18.768186821588714
9201,-18.765582870247712
9202,-18.762985681862702
9203,-18.760395221395303
9204,-18.757811454078727
9205,-18.75523434541498
9206,-18.752663861172106
9207,-18.750099967381438
9208,-18.747542630334927
9209,-18.74499181658247
9210,-18.74244749292929
9211,-18.739909626433338
9212,-18.737378184402743
9213,-18.734853134393273
9214,-18.732334444205858
9215,-18.729822081884105
9216,-18.72731601571188
9217,-18.72481621421091
9218,-18.722322646138384
9219,-18.719835280484645
9220,-18.71735408647085
9221,-18.714879033546698
9222,-18.712410091388165
9223,-18.70994722989528
9224,-18.707490419189934
9225,-18.705039629613676
9226,-18.702594831725587
9227,-18.700155996300158
9228,-18.697723094325188
9229,-18.69529609699971
9230,-18.69287497573195
9231,-18.690459702137307
9232,-18.68805024803635
9233,-18.68564658545286
9234,-18.683248686611865
9235,-18.680856523937713
9236,-18.678470070052185
9237,-18.676089297772606
9238,-18.673714180109982
9239,-18.671344690267173
9240,-18.66898080163708
9241,-18.66662248780084
9242,-18.664269722526065
9243,-18.661922479765092
9244,-18.659580733653243
9245,-18.657244458507133
9246,-18.65491362882295
9247,-18.652588219274822
9248,-18.650268204713132
9249,-18.647953560162904
9250,-18.645644260822195
9251,-18.643340282060475
9252,-18.641041599417086
9253,-18.638748188599653
9254,-18.63646002548256
9255,-18.634177086105424
9256,-18.631899346671585
9257,-18.62962678354662
9258,-18.627359373256887
9259,-18.625097092488037
9260,-18.622839918083606
9261,-18.620587827043583
9262,-18.618340796522997
9263,-18.61609880383053
9264,-18.61386182642715
9265,-18.611629841924746
9266,-18.60940282808478
9267,-18.607180762816956
9268,-18.60496362417792
9269,-18.602751390369942
9270,-18.600544039739646
9271,-18.598341550776716
9272,-18.596143902112665
9273,-18.593951072519577
9274,-18.591763040908873
9275,-18.589579786330102
9276,-18.587401287969737
9277,-18.585227525149982
9278,-18.583058477327587
9279,-18.5808941240927
9280,-18.5787344451677
9281,-18.57657942040607
9282,-18.57442902979125
9283,-18.57228325343554
9284,-18.570142071578992
9285,-18.56800546458831
9286,-18.565873412955778
9287,-18.563745897298194
9288,-18.5616228983558
9289,-18.559504396991247
9290,-18.55739037418856
9291,-18.555280811052103
9292,-18.55317568880558
9293,-18.551074988791022
9294,-18.54897869246779
9295,-18.546886781411622
9296,-18.544799237313622
9297,-18.54271604197932
9298,-18.540637177327728
9299,-18.538562625390373
9300,-18.757398731745102
9301,-18.754822685123674
9302,-18.75225325747132
9303,-18.749690414861252
9304,-18.747134123626857
9305,-18.74458435035906
9306,-18.74204106190368
9307,-18.739504225358868
9308,-18.736973808072534
9309,-18.734449777639842
9310,-18.731932101900696
9311,-18.72942074893731
9312,-18.726915687071763
9313,-18.724416884863604
9314,-18.721924311107482
9315,-18.719437934830815
9316,-18.716957725291476
9317,-18.714483651975517
9318,-18.712015684594903
9319,-18.70955379308531
9320,-18.7070979476039
9321,-18.70464811852717
9322,-18.702204276448818
9323,-18.699766392177583
9324,-18.697334436735197
9325,-18.694908381354303
9326,-18.6924881974764
9327,-18.690073856749844
9328,-18.68766533102785
9329,-18.685262592366513
9330,-18.68286561302288
9331,-18.680474365453016
9332,-18.67808882231011
9333,-18.675708956442588
9334,-18.673334740892276
9335,-18.670966148892557
9336,-18.668603153866563
9337,-18.666245729425384
9338,-18.663893849366303
9339,-18.66154748767104
9340,-18.659206618504037
9341,-18.656871216210746
9342,-18.65454125531594
9343,-18.652216710522048
9344,-18.6498975567075
9345,-18.647583768925116
9346,-18.645275322400476
9347,-18.642972192530333
9348,-18.640674354881053
9349,-18.63838178518704
9350,-18.636094459349216
9351,-18.633812353433488
9352,-18.63153544366925
9353,-18.629263706447908
9354,-18.626997118321384
9355,-18.624735656000695
9356,-18.6224792963545
9357,-18.620228016407676
9358,-18.617981793339933
9359,-18.615740604484408
9360,-18.6135044273263
9361,-18.611273239501518
9362,-18.609047018795327
9363,-18.60682574314103
9364,-18.60460939061865
9365,-18.602397939453642
9366,-18.600191368015594
9367,-18.59798965481697
9368,-18.595792778511857
9369,-18.593600717894702
9370,-18.59141345189911
9371,-18.58923095959662
9372,-18.58705322019549
9373,-18.58488021303953
9374,-18.58271191760691
9375,-18.58054831350901
9376,-18.578389380489252
9377,-18.57623509842199
9378,-18.57408544731135
9379,-18.57194040729015
9380,-18.569799958618766
9381,-18.56766408168407
9382,-18.565532756998344
9383,-18.56340596519819
9384,-18.561283687043513
9385,-18.559165903416446
9386,-18.557052595320336
9387,-18.554943743878702
9388,-18.552839330334248
9389,-18.550739336047844
9390,-18.548643742497532
9391,-18.546552531277566
9392,-18.544465684097425
9393,-18.54238318278086
9394,-18.540305009264937
9395,-18.53823114559911
9396,-18.536161573944273
9397,-18.534096276571862
9398,-18.53203523586292
9399,-18.52997843430721
9400,-18.74672578372838
9401,-18.74417705009675
9402,-18.741634795997143
9403,-18.739098988567832
9404,-18.736569595196453
9405,-18.734046583517483
9406,-18.731529921409763
9407,-18.729019576994038
9408,-18.726515518630535
9409,-18.724017714916574
9410,-18.721526134684197
9411,-18.719040746997845
9412,-18.716561521152045
9413,-18.71408842666914
9414,-18.711621433297037
9415,-18.70916051100698
9416,-18.70670562999138
9417,-18.704256760661615
9418,-18.70181387364592
9419,-18.699376939787264
9420,-18.696945930141247
9421,-18.694520815974062
9422,-18.692101568760435
9423,-18.68968816018163
9424,-18.687280562123444
9425,-18.684878746674258
9426,-18.68248268612308
9427,-18.68009235295764
9428,-18.67770771986248
9429,-18.675328759717097
9430,-18.67295544559408
9431,-18.670587750757292
9432,-18.668225648660048
9433,-18.665869112943348
9434,-18.66351811743409
9435,-18.66117263614335
9436,-18.658832643264635
9437,-18.656498113172198
9438,-18.654169020419346
9439,-18.651845339736774
9440,-18.64952704603092
9441,-18.647214114382344
9442,-18.64490652004412
9443,-18.642604238440242
9444,-18.640307245164056
9445,-18.638015515976715
9446,-18.635729026805635
9447,-18.633447753742974
9448,-18.631171673044143
9449,-18.628900761126328
9450,-18.626634994567002
9451,-18.62437435010249
9452,-18.62211880462654
9453,-18.619868335188897
9454,-18.617622918993902
9455,-18.615382533399114
9456,-18.613147155913932
9457,-18.610916764198247
9458,-18.608691336061096
9459,-18.606470849459342
9460,-18.60425528249636
9461,-18.602044613420748
9462,-18.59983882062504
9463,-18.597637882644435
9464,-18.595441778155557
9465,-18.593250485975204
9466,-18.591063985059122
9467,-18.5888822545008
9468,-18.586705273530267
9469,-18.5845330215129
9470,-18.582365477948265
9471,-18.58020262246894
9472,-18.578044434839363
9473,-18.57589089495473
9474,-18.573741982839827
9475,-18.57159767864795
9476,-18.569457962659794
9477,-18.567322815282353
9478,-18.565192217047873
9479,-18.563066148612755
9480,-18.560944590756524
9481,-18.558827524380774
9482,-18.556714930508146
9483,-18.554606790281298
9484,-18.5525030849619
9485,-18.550403795929626
9486,-18.54830890468119
9487,-18.54621839282933
9488,-18.54413224210188
9489,-18.542050434340776
9490,-18.53997295150113
9491,-18.537899775650285
9492,-18.53583088896688
9493,-18.533766273739946
9494,-18.531705912367983
9495,-18.52964978735806
9496,-18.527597881324937
9497,-18.52555017699016
9498,-18.523506657181212
9499,-18.52146730483064
9500,-18.736165545642404
9501,-18.73364355189511
9502,-18.731127902602953
9503,-18.728618565925157
9504,-18.726115510260037
9505,-18.723618704242615
9506,-18.721128116742275
9507,-18.718643716860417
9508,-18.716165473928168
9509,-18.7136933575041
9510,-18.711227337372
9511,-18.708767383538643
9512,-18.70631346623161
9513,-18.70386555589712
9514,-18.7014236231979
9515,-18.698987639011065
9516,-18.696557574426055
9517,-18.694133400742555
9518,-18.691715089468463
9519,-18.689302612317903
9520,-18.686895941209208
9521,-18.68449504826299
9522,-18.682099905800165
9523,-18.67971048634008
9524,-18.6773267625986
9525,-18.674948707486223
9526,-18.672576294106264
9527,-18.670209495753017
9528,-18.66784828590994
9529,-18.665492638247887
9530,-18.66314252662334
9531,-18.660797925076675
9532,-18.65845880783043
9533,-18.65612514928761
9534,-18.653796924030015
9535,-18.65147410681656
9536,-18.649156672581654
9537,-18.64684459643356
9538,-18.644537853652796
9539,-18.642236419690562
9540,-18.63994027016715
9541,-18.63764938087041
9542,-18.635363727754214
9543,-18.633083286936944
9544,-18.63080803469999
9545,-18.628537947486265
9546,-18.626273001898763
9547,-18.62401317469909
9548,-18.62175844280604
9549,-18.619508783294183
9550,-18.617264173392467
9551,-18.615024590482832
9552,-18.61279001209884
9553,-18.610560415924336
9554,-18.608335779792093
9555,-18.6061160816825
9556,-18.60390129972225
9557,-18.60169141218305
9558,-18.599486397480348
9559,-18.59728623417205
9560,-18.59509090095728
9561,-18.592900376675157
9562,-18.59071464030354
9563,-18.588533670957837
9564,-18.586357447889814
9565,-18.584185950486397
9566,-18.582019158268494
9567,-18.579857050889867
9568,-18.577699608135948
9569,-18.575546809922734
9570,-18.573398636295646
9571,-18.571255067428435
9572,-18.56911608362207
9573,-18.56698166530366
9574,-18.56485179302538
9575,-18.562726447463405
9576,-18.560605609416847
9577,-18.558489259806745
9578,-18.556377379675
9579,-18.55426995018338
9580,-18.552166952612495
9581,-18.55006836836082
9582,-18.54797417894368
9583,-18.545884365992308
9584,-18.54379891125284
9585,-18.541717796585388
9586,-18.539641003963084
9587,-18.53756851547113
9588,-18.535500313305896
9589,-18.533436379773978
9590,-18.531376697291307
9591,-18.529321248382246
9592,-18.527270015678685
9593,-18.525222981919185
9594,-18.523180129948095
9595,-18.521141442714683
9596,-18.51910690327229
9597,-18.51707649477749
9598,-18.515050200489235
9599,-18.513028003768042
9600,-18.725715661832258
9601,-18.723219852714678
9602,-18.72073025715561
9603,-18.71824684429336
9604,-18.715769583495597
9605,-18.71329844435707
9606,-18.71083339669738
9607,-18.708374410558783
9608,-18.70592145620397
9609,-18.70347450411395
9610,-18.70103352498588
9611,-18.698598489730987
9612,-18.69616936947248
9613,-18.693746135543485
9614,-18.69132875948503
9615,-18.688917213044046
9616,-18.686511468171346
9617,-18.68411149701972
9618,-18.681717271941963
9619,-18.67932876548898
9620,-18.67694595040789
9621,-18.674568799640173
9622,-18.67219728631982
9623,-18.66983138377149
9624,-18.66747106550876
9625,-18.665116305232285
9626,-18.662767076828086
9627,-18.660423354365793
9628,-18.658085112096934
9629,-18.655752324453225
9630,-18.65342496604491
9631,-18.651103011659092
9632,-18.648786436258096
9633,-18.646475214977855
9634,-18.6441693231263
9635,-18.641868736181774
9636,-18.63957342979149
9637,-18.637283379769958
9638,-18.634998562097465
9639,-18.632718952918573
9640,-18.630444528540608
9641,-18.628175265432198
9642,-18.625911140221802
9643,-18.623652129696264
9644,-18.621398210799402
9645,-18.61914936063057
9646,-18.616905556443285
9647,-18.614666775643837
9648,-18.61243299578992
9649,-18.610204194589286
9650,-18.60798034989842
9651,-18.6057614397212
9652,-18.603547442207603
9653,-18.60133833565242
9654,-18.599134098493973
9655,-18.59693470931284
9656,-18.59474014683063
9657,-18.592550389908734
