dS,R,Seq,cidx,a,da,dai,dap
49.28425685,0.49120024,1.120688138,0.577715543,0.006229246,8.07E-06,1.71E-15,8.07E-06
42.39487898,0.616679336,0.417467493,0.378075615,0.009125825,1.03E-05,5.21E-16,1.03E-05
80.28645729,0.097011402,1.326817363,0.954790958,0.005321064,1.23E-05,3.87E-15,1.23E-05
58.94618924,0.415669134,0.636247249,0.382876575,0.014514903,2.27E-05,2.09E-16,2.27E-05
57.9379876,0.550894179,0.877723545,0.128025605,0.005285057,1.01E-05,5.26E-16,1.01E-05
80.00080016,-0.075805161,1.592106421,0.812962593,0.004280856,8.18E-06,5.09E-15,8.18E-06
74.92618524,0.368331666,1.350258052,0.834566913,0.005921184,1.47E-05,2.73E-15,1.47E-05
43.68873775,0.445081016,0.529089818,0.769953991,0.008661732,8.32E-06,1.18E-15,8.32E-06
65.24744949,0.063770754,0.625457091,0.939787958,0.018223645,2.56E-05,3.25E-16,2.56E-05
33.40508102,0.520438088,1.68810162,0.561112222,3.60E-05,4.97E-11,4.97E-11,3.43E-08
24.38167634,-0.058053611,0.092274455,0.346869374,0.006113223,1.30E-06,1.07E-15,1.30E-06
5.360272054,0.037665533,1.200684137,0.157031406,0.012230446,1.69E-07,1.21E-16,1.69E-07
50.41008202,0.091616323,0.147713543,0.447489498,0.010274055,9.49E-06,4.87E-16,9.49E-06
42.73094619,0.635823165,0.059903981,0.475295059,0.012926585,1.49E-05,3.27E-16,1.49E-05
65.8859772,-0.037343469,1.728657732,0.75035007,0.000716143,1.17E-06,1.68E-13,1.17E-06
36.84976995,0.140346069,1.257983597,0.348669734,0.000472094,1.80E-13,1.80E-13,3.16E-07
53.19943989,0.319079816,0.418211642,0.965393079,0.00860172,1.05E-05,1.50E-15,1.05E-05
73.85077015,0.024612923,1.105805161,0.624324865,0.017511502,3.02E-05,2.34E-16,3.02E-05
3.226245249,-0.20754951,0.105669134,0.639527906,0.004008802,1.62E-08,4.57E-15,1.62E-08
33.50590118,0.478669734,1.643080616,0.24624925,0.002952591,1.95E-06,3.24E-15,1.95E-06
15.5095019,0.637737548,1.347281456,0.602920584,0.005825165,1.09E-06,2.04E-15,1.09E-06
52.9809962,0.109889978,1.157523505,0.908781756,0.018491698,1.81E-05,3.05E-16,1.81E-05
19.13902781,0.533490698,0.232174435,0.709341868,0.00284857,7.13E-07,1.00E-14,7.13E-07
80.4544909,0.35145029,0.373562713,0.309661932,0.01845169,4.74E-05,1.04E-16,4.74E-05
14.87097419,0.015041008,0.870654131,0.697539508,0.01615123,1.43E-06,3.07E-16,1.43E-06
4.536907381,-0.007061412,1.121060212,0.013602721,0.018179636,1.73E-07,4.73E-18,1.73E-07
34.4804961,-0.043086617,1.266913383,0.641128226,0.013494699,5.28E-06,4.04E-16,5.28E-06
80.67293459,0.551068214,1.044784957,0.057411482,0.00570114,2.00E-05,2.03E-16,2.00E-05
43.78955791,0.358063613,0.606853371,0.601720344,0.00894979,7.90E-06,8.63E-16,7.90E-06
37.0010002,0.471708342,1.098735747,0.079015803,0.000624125,5.51E-07,2.33E-14,5.51E-07
24.24724945,-0.066929386,0.284264853,0.547709542,0.005833167,1.21E-06,1.85E-15,1.21E-06
53.87157431,-0.012282456,0.319239848,0.444288858,0.016207241,1.51E-05,1.94E-16,1.51E-05
31.03580716,-0.172742549,1.842884577,0.774554911,0.019315863,4.87E-06,2.38E-16,4.87E-06
83.79835967,0.049325865,1.81869974,0.470694139,0.015067013,3.38E-05,2.38E-16,3.38E-05
39.38707742,0.62224845,0.706941388,0.021604321,0.013290658,1.28E-05,1.40E-17,1.28E-05
44.26005201,0.240938188,1.634522905,0.620324065,0.001744349,1.60E-06,2.34E-14,1.60E-06
32.83376675,0.434290858,1.157895579,0.839967994,0.01639928,8.75E-06,3.59E-16,8.75E-06
76.87537508,0.424196839,0.949533907,0.970794159,0.002012402,6.00E-06,2.75E-14,6.00E-06
53.31706341,0.620682136,0.127993599,0.977795559,0.011070214,1.89E-05,9.16E-16,1.89E-05
41.21864373,0.064988998,0.660060012,0.299859972,0.017279456,1.04E-05,1.15E-16,1.04E-05
60.03840768,0.62659932,1.617779556,0.00860172,0.011054211,2.38E-05,8.08E-18,2.38E-05
23.77675535,0.479191838,0.286125225,0.49209842,0.015655131,4.84E-06,2.31E-16,4.84E-06
6.334866973,0.228407682,0.504532907,0.806761352,0.004120824,9.60E-08,5.46E-15,9.60E-08
51.80476095,0.230670134,0.673454691,0.814562913,0.009821964,1.06E-05,9.70E-16,1.06E-05
21.60912182,0.338223645,0.894838968,0.570514103,0.007781556,1.84E-06,1.08E-15,1.84E-06
55.65273055,-0.197629526,0.375795159,0.085817163,0.019639928,1.40E-05,2.55E-17,1.40E-05
32.85057011,0.469619924,0.985997199,0.930586117,0.005757151,3.45E-06,3.22E-15,3.45E-06
6.368473695,0.280618124,0.223988798,0.524704941,0.007533507,1.77E-07,1.06E-15,1.77E-07
55.95519104,0.045845169,0.074042809,0.065613123,0.009637928,1.05E-05,8.11E-17,1.05E-05
7.191838368,-0.036995399,1.534062813,0.191238248,0.009425885,2.10E-07,2.47E-16,2.10E-07
34.43008602,0.321342268,0.523136627,0.220444089,0.00340068,2.00E-06,2.19E-15,2.00E-06
46.69653931,0.024438888,1.214078816,0.366873375,0.019219844,1.41E-05,1.14E-16,1.41E-05
28.83456691,-0.215207041,0.589365873,0.045009002,0.001396279,3.49E-07,2.65E-15,3.49E-07
69.56591318,-0.098081616,0.231058212,0.090418084,0.015239048,1.97E-05,4.47E-17,1.97E-05
79.69833967,0.133558712,1.670986197,0.629325865,0.001680336,4.26E-06,2.56E-14,4.26E-06
23.22224445,0.629557912,0.129853971,0.909781956,0.004716943,1.87E-06,4.70E-15,1.87E-06
57.76995399,-0.043608722,0.942092418,0.695339068,0.012382476,1.27E-05,5.21E-16,1.27E-05
39.62232446,0.106931386,0.311054211,0.288857772,0.013282657,7.78E-06,1.88E-16,7.78E-06
32.27925585,0.217617524,1.588013603,0.098819764,0.006509302,2.97E-06,2.68E-16,2.97E-06
48.964993,-0.04935187,0.649269854,0.158031606,0.004524905,3.63E-06,8.86E-16,3.63E-06
44.61292258,0.500946189,1.813118624,0.962192438,0.00040008,6.90E-13,6.90E-13,5.33E-07
6.066013203,0.046889378,1.038459692,0.276655331,0.008137628,1.47E-07,4.80E-16,1.47E-07
79.88317664,0.357019404,1.3830006,0.343268654,0.015927185,4.10E-05,1.55E-16,4.10E-05
77.39627926,0.155835167,1.641964393,0.126825365,0.010458092,2.23E-05,1.33E-16,2.23E-05
2.50370074,0.596143229,0.377283457,0.970594119,0.006173235,3.67E-08,2.92E-15,3.67E-08
8.132826565,0.528965793,1.41165033,0.640728146,0.017667534,7.88E-07,2.36E-16,7.88E-07
5.679535907,0.155661132,0.682012402,0.737147429,0.002392478,4.49E-08,1.48E-14,4.49E-08
82.30286057,0.59074815,1.584292859,0.938387678,0.016375275,5.81E-05,4.02E-16,5.81E-05
18.76935387,0.546891378,0.561460292,0.25245049,0.016759352,3.61E-06,1.03E-16,3.61E-06
83.71434287,-0.184924985,0.570018004,0.071214243,0.016959392,2.66E-05,2.84E-17,2.66E-05
73.27945589,0.194644929,1.421324265,0.014402881,0.008525705,1.71E-05,2.28E-17,1.71E-05
79.0430086,0.480236047,0.940976195,0.235847169,0.012878576,3.75E-05,1.63E-16,3.75E-05
36.83296659,-0.090946189,1.13854771,0.727545509,0.017607522,7.02E-06,2.69E-16,7.02E-06
39.85757151,0.070036007,1.749865973,0.00620124,0.006181236,3.78E-06,1.86E-17,3.78E-06
17.40828166,0.01834767,0.329657932,0.99359872,0.000144029,5.50E-12,5.50E-12,2.42E-08
3.25985197,0.13025205,0.870282056,0.441688338,0.009485897,5.65E-08,5.64E-16,5.65E-08
32.49769954,0.079085817,0.007441488,0.589117824,0.015519104,6.11E-06,2.81E-16,6.11E-06
1.764352871,-0.152728546,1.107293459,0.526505301,0.009113823,1.24E-08,7.28E-16,1.24E-08
1.74754951,-0.021158232,0.890002,0.199239848,0.005641128,9.74E-09,7.19E-16,9.74E-09
37.72354471,-0.223734747,0.22584917,0.481096219,0.013990798,4.80E-06,2.82E-16,4.80E-06
78.35407081,0.330392078,1.845117023,0.235647129,0.019983997,4.77E-05,6.78E-17,4.77E-05
49.58671734,-0.117573515,0.79140228,0.381876375,0.014418884,9.68E-06,2.11E-16,9.68E-06
36.4464893,0.215529106,0.641828366,0.237247449,0.001532306,9.73E-07,1.16E-14,9.73E-07
26.11242248,0.615287057,0.698755751,0.275855171,0.002272454,1.15E-06,6.13E-15,1.15E-06
10.98939788,0.491374275,1.359931986,0.678735747,0.005213043,4.24E-07,2.87E-15,4.24E-07
23.70954191,0.581872374,0.198687738,0.548909782,0.003008602,1.19E-06,6.96E-15,1.19E-06
27.87677536,-0.084158832,0.424164833,0.592918584,0.010390078,2.60E-06,6.31E-16,2.60E-06
26.59971994,0.022872575,1.593594719,0.144428886,0.016995399,4.43E-06,5.74E-17,4.43E-06
36.34566913,-0.162822565,0.433466693,0.167633527,0.004232847,1.63E-06,1.07E-15,1.63E-06
82.15163033,-0.097037407,0.751590318,0.49969994,0.006121224,1.15E-05,1.53E-15,1.15E-05
72.22084417,-0.070584117,1.755075015,0.550710142,0.01824765,2.62E-05,1.90E-16,2.62E-05
17.29065813,0.636867373,0.796239248,0.445089018,0.001792358,4.46E-07,1.59E-14,4.46E-07
38.98379676,0.507733547,1.295191038,0.794158832,0.009433887,7.83E-06,1.02E-15,7.83E-06
30.91818364,-0.081374275,1.251658332,0.417083417,0.004308862,1.40E-06,2.58E-15,1.40E-06
9.544308862,0.239371874,1.266541308,0.779155831,0.013190638,6.08E-07,5.14E-16,6.08E-07
78.4884977,-0.160734147,1.654614923,0.765953191,0.002108422,3.56E-06,1.98E-14,3.56E-06
39.31986397,-0.002710542,1.128129626,0.869973995,0.018819764,9.86E-06,2.82E-16,9.86E-06
74.45569114,-0.22965193,1.400488098,0.057611522,0.009161832,1.13E-05,7.88E-17,1.13E-05
64.87777556,0.004772955,0.893722745,0.766753351,0.010790158,1.50E-05,7.56E-16,1.50E-05
53.82116423,0.409403881,0.735219044,0.463892779,0.011966393,1.59E-05,3.72E-16,1.59E-05
83.94958992,0.549675935,0.444256851,0.970194039,0.008029606,2.94E-05,1.73E-15,2.94E-05
65.19703941,0.402268454,1.636011202,0.031006201,0.005089018,1.02E-05,1.37E-16,1.02E-05
18.75255051,0.562902581,0.269381876,0.622724545,0.000640128,1.79E-07,1.75E-13,1.79E-07
12.33366673,-0.204242849,1.377047409,0.25645129,0.012994599,5.81E-07,1.74E-16,5.81E-07
30.16203241,0.470142028,1.233054611,0.837767554,0.018987798,8.91E-06,2.67E-16,8.91E-06
49.93958792,-0.195541108,0.058415683,0.24944989,0.019559912,1.15E-05,7.49E-17,1.15E-05
66.87737548,0.357367473,0.860980196,0.432486497,0.011934387,2.26E-05,3.49E-16,2.26E-05
43.52070414,-0.069017804,0.098227646,0.470294059,0.008733747,5.19E-06,7.08E-16,5.19E-06
18.39967994,0.515739148,0.653734747,0.669533907,0.012282456,2.51E-06,5.10E-16,2.51E-06
1.092218444,-0.007235447,0.466209242,0.442288458,0.017195439,1.17E-08,1.72E-16,1.17E-08
67.68393679,-0.030034007,0.987113423,0.621724345,0.00085217,1.46E-06,9.83E-14,1.46E-06
71.16223245,0.178807762,1.020972194,0.900180036,0.000468094,4.72E-13,4.72E-13,1.09E-06
62.22284457,0.311770354,1.56420084,0.25905181,0.002860572,5.05E-06,3.64E-15,5.05E-06
19.59271854,-0.178659732,0.021208242,0.953790758,0.016575315,1.79E-06,3.99E-16,1.79E-06
71.75035007,0.375989198,0.920512102,0.850370074,0.003420684,8.23E-06,8.34E-15,8.23E-06
37.60592118,0.204912983,0.382864573,0.855771154,0.015115023,8.53E-06,4.30E-16,8.53E-06
76.37127425,0.203172635,0.955115023,0.381476295,0.001304261,3.27E-06,2.57E-14,3.27E-06
23.25585117,0.484064813,1.414626925,0.74234847,0.010890178,3.34E-06,7.19E-16,3.34E-06
26.73414683,-0.109219844,0.845725145,0.600320064,0.011006201,2.43E-06,5.69E-16,2.43E-06
7.460692138,-0.087465493,0.611690338,0.285857171,0.0119984,2.57E-07,2.28E-16,2.57E-07
39.92478496,0.217269454,0.964044809,0.904580916,0.007237447,4.86E-06,1.98E-15,4.86E-06
40.73134627,0.578043609,0.25115023,0.480296059,0.018363673,1.72E-05,1.64E-16,1.72E-05
20.81936387,0.309159832,1.679543909,0.98819764,0.004688938,1.05E-06,5.16E-15,1.05E-06
54.67813563,0.036273255,0.648153631,0.444088818,0.009509902,9.91E-06,5.64E-16,9.91E-06
28.31366273,0.50964793,0.381376275,0.857171434,0.002532507,1.28E-06,1.53E-14,1.28E-06
51.31746349,0.123290658,1.224124825,0.127825565,0.006585317,6.63E-06,3.38E-16,6.63E-06
24.23044609,-0.201632326,0.007813563,0.813762753,0.012126425,1.91E-06,6.35E-16,1.91E-06
39.16863373,0.22075015,1.03325065,0.646929386,0.014458892,8.93E-06,3.55E-16,8.93E-06
1.613122625,0.401224245,1.598059612,0.081416283,0.005725145,1.20E-08,2.85E-16,1.20E-08
35.28705741,0.504774955,0.572622525,0.681936387,0.0095019,6.53E-06,8.67E-16,6.53E-06
75.01020204,0.226319264,0.447605521,0.066613323,0.0085017,1.83E-05,1.06E-16,1.83E-05
49.82196439,0.357193439,1.06190038,0.9969994,0.013562713,1.47E-05,6.22E-16,1.47E-05
78.15243049,-0.189275855,1.445137027,0.138027606,0.001612322,2.63E-06,6.10E-15,2.63E-06
81.86597319,0.27905181,0.735963193,0.278255651,0.004172835,1.16E-05,1.83E-15,1.16E-05
9.275455091,-0.21224845,0.175991198,0.843768754,0.009965993,2.65E-07,9.75E-16,2.65E-07
58.13962793,0.229103821,1.451090218,0.116623325,0.002980596,4.33E-06,1.51E-15,4.33E-06
7.107821564,0.137387477,1.063760752,0.922384477,0.005341068,1.41E-07,3.71E-15,1.41E-07
1.596319264,0.384168834,0.031626325,0.74674935,0.006957391,1.39E-08,1.77E-15,1.39E-08
82.20204041,0.531228246,1.314166833,0.178035607,0.018591718,6.02E-05,5.91E-17,6.02E-05
52.49369874,0.459873975,1.409417884,0.163832767,0.013374675,1.78E-05,1.05E-16,1.78E-05
82.23564713,0.262344469,0.982276455,0.206841368,0.007209442,1.91E-05,4.57E-16,1.91E-05
82.33646729,0.08134827,0.429745949,0.926985397,0.004032807,9.83E-06,6.54E-15,9.83E-06
71.91838368,-0.083636727,1.274726945,0.775155031,0.005785157,8.76E-06,2.66E-15,8.76E-06
33.0690138,-0.162996599,1.101340268,0.130226045,0.012278456,3.66E-06,9.92E-17,3.66E-06
17.72754551,-0.019243849,0.01265053,0.933786757,0.004324865,5.60E-07,5.73E-15,5.60E-07
51.72074415,0.001292258,0.357935587,0.273254651,0.017303461,1.52E-05,1.05E-16,1.52E-05
83.51270254,0.026179236,0.4929986,0.101820364,0.00245249,6.15E-06,1.94E-15,6.15E-06
37.06821364,0.244244849,1.155663133,0.549109822,0.001784357,1.18E-06,1.98E-14,1.18E-06
20.26485297,0.004076815,1.699635927,0.439487898,0.014258852,2.25E-06,2.48E-16,2.25E-06
75.32946589,0.121376275,1.509505901,0.139627926,0.002596519,5.70E-06,2.38E-15,5.70E-06
70.43968794,0.562728546,1.575735147,0.077815563,0.014906981,3.84E-05,4.02E-17,3.84E-05
24.04560912,0.350232046,1.851070214,0.662132426,0.007877576,2.30E-06,1.23E-15,2.30E-06
49.5195039,-0.080156031,0.757171434,0.615523105,0.015423085,1.10E-05,2.97E-16,1.10E-05
4.956991398,0.61754951,0.88404881,0.4884977,0.013102621,2.70E-07,3.27E-16,2.70E-07
54.79575915,0.565339068,1.406441288,0.454690938,0.008633727,1.46E-05,7.00E-16,1.46E-05
31.53990798,0.467183437,0.172270454,0.203840768,0.001020204,6.42E-07,2.25E-14,6.42E-07
42.66373275,0.536797359,0.235895179,0.311462292,0.015295059,1.50E-05,1.53E-16,1.50E-05
46.67973595,0.059941988,1.352490498,0.873174635,0.013262653,1.02E-05,5.70E-16,1.02E-05
67.12942589,0.183506701,1.301144229,0.020404081,0.009889978,1.66E-05,2.40E-17,1.66E-05
78.00120024,0.288623725,0.48630126,0.225045009,0.004276855,1.09E-05,1.41E-15,1.09E-05
9.846769354,0.094574915,0.862468494,0.459091818,0.009709942,4.38E-07,5.59E-16,4.38E-07
81.91638328,0.541670334,1.422812563,0.050410082,0.005057011,1.81E-05,2.26E-16,1.81E-05
67.53270654,0.028093619,0.456535307,0.357671534,0.014090818,2.10E-05,2.07E-16,2.10E-05
2.621324265,-0.046045209,0.407793559,0.797559512,0.018387678,5.90E-08,2.71E-16,5.90E-08
64.944989,-0.08990198,1.632662533,0.555311062,0.019123825,2.17E-05,1.74E-16,2.17E-05
25.22184437,0.615983197,1.688845769,0.770154031,0.013614723,5.69E-06,4.77E-16,5.69E-06
40.44568914,0.605541108,1.391930386,0.369473895,0.019239848,1.85E-05,1.15E-16,1.85E-05
43.58791758,0.499553911,1.142640528,0.049809962,0.008717744,8.86E-06,7.53E-17,8.86E-06
26.38127626,0.138605721,0.067345469,0.193638728,0.018115623,4.99E-06,6.78E-17,4.99E-06
74.97659532,0.479713943,0.807029406,0.858771754,0.017615523,4.54E-05,3.18E-16,4.54E-05
9.040208042,-0.034558912,1.286633327,0.184036807,0.017183437,5.61E-07,7.16E-17,5.61E-07
19.96239248,0.059419884,1.500204041,0.25465093,0.009469894,1.55E-06,3.26E-16,1.55E-06
6.015603121,0.324474895,0.831586317,0.200040008,0.018035607,3.71E-07,7.06E-17,3.71E-07
80.65613123,0.513824765,0.644060812,0.559711942,0.009421884,3.03E-05,7.24E-16,3.03E-05
0.554510902,0.576303261,1.194730946,0.877575515,0.008593719,2.97E-09,1.36E-15,2.97E-09
80.6225245,0.527225445,1.320864173,0.416883377,0.002676535,9.59E-06,6.68E-15,9.59E-06
17.13942789,0.188553711,1.826885377,0.670934187,0.011534307,1.53E-06,5.79E-16,1.53E-06
2.923784757,-0.062752551,0.364632927,0.425285057,0.017359472,6.65E-08,1.62E-16,6.65E-08
68.80976195,0.231192238,0.328169634,0.282656531,0.006017203,1.14E-05,8.96E-16,1.14E-05
58.29085817,0.454652931,0.315519104,0.842368474,0.009733947,1.60E-05,1.02E-15,1.60E-05
79.32866573,-0.120880176,0.389189838,0.798359672,0.000768154,1.52E-06,1.55E-13,1.52E-06
79.73194639,0.268783757,0.510858172,0.25985197,0.016527305,3.92E-05,1.09E-16,3.92E-05
73.16183237,-0.113222645,0.842376475,0.25405081,0.017067413,2.34E-05,1.00E-16,2.34E-05
57.82036407,0.205609122,1.051110222,0.725345069,0.007881576,1.04E-05,1.34E-15,1.04E-05
20.34886977,0.249987998,1.302632527,0.125825165,0.014370874,2.70E-06,7.00E-17,2.70E-06
46.81416283,0.292278456,1.628941788,0.475695139,0.019207842,1.71E-05,1.48E-16,1.71E-05
30.12842569,-0.164214843,0.149945989,0.826165233,0.016135227,3.96E-06,3.64E-16,3.96E-06
30.81736347,0.397917584,1.535179036,0.460892178,0.016087217,7.37E-06,2.04E-16,7.37E-06
11.59431886,0.34675135,1.246077215,0.110022004,0.002124425,1.76E-07,2.80E-15,1.76E-07
68.37287457,0.246333267,1.305981196,0.897579516,0.012882577,2.30E-05,6.21E-16,2.30E-05
4.654530906,-0.054572915,0.210594119,0.25005001,0.007325465,7.18E-08,5.35E-16,7.18E-08
38.56371274,-0.03595119,1.199195839,0.454490898,0.014910982,7.22E-06,2.35E-16,7.22E-06
26.98619724,-0.169261852,0.044276855,0.942388478,0.002120424,4.88E-07,2.41E-14,4.88E-07
5.696339268,0.559769954,0.219895979,0.842768554,0.001064213,3.14E-08,8.54E-14,3.14E-08
66.20524105,0.084132827,0.859119824,0.861372274,0.013754751,2.05E-05,5.23E-16,2.05E-05
42.31086217,0.45935187,0.274590918,0.968393679,0.01874775,1.63E-05,3.16E-16,1.63E-05
43.94078816,0.126075215,0.10790158,0.604720944,0.009977996,7.32E-06,6.97E-16,7.32E-06
21.84436887,0.614068814,0.757915583,0.380876175,0.010822164,3.51E-06,3.73E-16,3.51E-06
10.77095419,0.160186037,1.404208842,0.626925385,0.003756751,2.24E-07,5.10E-15,2.24E-07
1.24344869,0.142608522,1.682892579,0.320064013,0.00564913,5.91E-09,1.15E-15,5.91E-09
55.61912382,0.551416283,1.704844969,0.729745949,0.00994999,1.68E-05,8.46E-16,1.68E-05
75.93438688,0.027919584,1.237147429,0.131026205,0.003444689,7.07E-06,1.27E-15,7.07E-06
14.82056411,-0.172394479,0.532066413,0.680536107,0.00544909,3.84E-07,2.63E-15,3.84E-07
84,0.164188838,1.25240248,0.931386277,0.002828566,7.77E-06,1.34E-14,7.77E-06
0.957791558,0.329695939,0.183804761,0.155631126,0.009077816,6.55E-09,2.17E-16,6.55E-09
74.75815163,0.046019204,1.086829366,0.123024605,0.011346269,2.10E-05,1.10E-16,2.10E-05
41.28585717,0.103972795,1.145617123,0.539507902,0.010874175,6.96E-06,5.24E-16,6.96E-06
82.94138828,0.249291858,0.359423885,0.851770354,0.003724745,1.04E-05,7.05E-15,1.04E-05
1.713942789,0.568993799,0.452814563,0.597519504,0.003996799,1.17E-08,4.30E-15,1.17E-08
19.81116223,0.566383277,0.60424885,0.344468894,0.009537908,2.43E-06,4.35E-16,2.43E-06
6.166833367,0.322560512,0.228081616,0.314262853,0.019691938,4.20E-07,9.31E-17,4.20E-07
41.84036807,-0.124360872,1.676939388,0.706541308,0.004528906,2.39E-06,3.96E-15,2.39E-06
81.71474295,0.278703741,0.956603321,0.803760752,6.80E-05,2.00E-11,2.00E-11,2.55E-07
47.26785357,0.348839768,0.618759752,0.604920984,0.014854971,1.44E-05,3.15E-16,1.44E-05
33.01860372,0.623292659,1.438439688,0.665533107,0.005153031,3.85E-06,2.88E-15,3.85E-06
67.91918384,0.425241048,1.502436487,0.713942789,0.013742749,2.83E-05,4.34E-16,2.83E-05
60.67693539,0.554722945,1.641592318,0.107821564,0.018171634,3.46E-05,3.75E-17,3.46E-05
51.67033407,-0.123664733,1.267657532,0.968193639,0.016343269,1.16E-05,4.16E-16,1.16E-05
27.13742749,0.069165833,1.718239648,0.305261052,0.008073615,2.37E-06,5.38E-16,2.37E-06
34.36287257,0.235543109,1.048505701,0.23804761,0.019623925,9.41E-06,7.10E-17,9.41E-06
22.88617724,-0.011760352,0.289845969,0.953590718,0.016639328,3.17E-06,3.95E-16,3.17E-06
65.23064613,0.24789958,1.159755951,0.925985197,0.011478296,1.90E-05,8.07E-16,1.90E-05
33.65713143,0.130774155,1.464856971,0.424284857,0.015019004,6.55E-06,2.16E-16,6.55E-06
47.73834767,0.373030606,0.821540308,0.392878576,0.007641528,8.12E-06,7.73E-16,8.12E-06
79.16063213,-0.19815163,1.491646329,0.626125225,0.01375075,1.94E-05,3.80E-16,1.94E-05
3.528705741,0.107453491,0.135807161,0.658531706,0.008373675,5.75E-08,1.08E-15,5.75E-08
22.33166633,0.433942789,1.724564913,0.036607321,0.014606921,3.85E-06,1.97E-17,3.85E-06
77.34586917,0.585179036,1.011670334,0.309261852,0.013830766,4.40E-05,1.86E-16,4.40E-05
72.30486097,0.372682537,1.369605921,0.092618524,0.002620524,6.50E-06,1.55E-15,6.50E-06
28.43128626,0.593532707,0.14920184,0.0010002,0.010278056,5.29E-06,1.09E-18,5.29E-06
38.04280856,0.220924185,0.240732146,0.618523705,0.018019604,1.04E-05,2.19E-16,1.04E-05
1.445089018,0.447517504,0.100460092,0.272254451,0.001492298,2.95E-09,1.40E-14,2.95E-09
6.637327465,0.639477896,1.150454091,0.321264253,0.015303061,5.54E-07,1.58E-16,5.54E-07
77.86677335,0.430810162,0.517555511,0.072814563,0.009681936,2.65E-05,8.92E-17,2.65E-05
66.72614523,0.244070814,1.300772154,0.195839168,0.001804361,3.55E-06,6.91E-15,3.55E-06
36.32886577,0.232062412,0.493370674,0.292658532,0.019083817,1.01E-05,9.23E-17,1.01E-05
29.79235847,0.19394879,1.615919184,0.74214843,0.011794359,4.37E-06,6.13E-16,4.37E-06
40.02560512,0.574736947,0.277939588,0.976195239,0.015011002,1.38E-05,4.97E-16,1.38E-05
42.44528906,0.324996999,1.830606121,0.00740148,0.007273455,5.97E-06,1.61E-17,5.97E-06
59.48389678,-0.006713343,0.54360072,0.356271254,0.000892178,1.25E-06,5.14E-14,1.25E-06
63.33186637,-0.119661932,1.854790958,0.469093819,0.01835167,1.90E-05,1.60E-16,1.90E-05
57.87077415,0.467531506,1.272494499,0.647129426,0.011254251,1.83E-05,5.87E-16,1.83E-05
40.64732947,0.233802761,0.565181036,0.231646329,0.00404881,2.97E-06,1.62E-15,2.97E-06
76.72414483,-0.214162833,1.508761752,0.110622124,0.012546509,1.64E-05,8.07E-17,1.64E-05
81.52990598,0.507385477,0.086693339,0.403880776,0.014702941,4.63E-05,2.15E-16,4.63E-05
27.0030006,0.1084977,0.496719344,0.769553911,0.015887177,4.52E-06,3.50E-16,4.52E-06
37.48829766,0.320994199,1.766609322,0.919983997,0.018659732,1.13E-05,3.03E-16,1.13E-05
42.69733947,-0.126275255,0.697267453,0.957791558,0.004816963,2.62E-06,4.74E-15,2.62E-06
